"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page2","n_page3","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","n_humanecology","n_drycleaner","n_library","correctness","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","cp1","q1","q2","q3"
"20100108591155856",0,1,1,24859,299,270398,10,3,42,11,25,0,22,6,13,124,89,1,9,28,6,0,0,0,0,145,0,10,47,48,49,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"20100109004299012",0,0,1,38400,318,418067,11,4,46,11,21,6,32,22,11,100,86,1,9,41,9,2,2,2,0,159,0,9,47,34,69,0.6,1,0,1,1,0,1,0,1,1,0,1,1,1,1
"20100109034836400",0,0,1,33806,260,1044447,10,3,44,11,26,0,16,10,14,100,81,3,9,17,9,0,0,0,0,139,0,13,39,28,41,0.5,0,1,0,1,0,0,1,1,1,0,1,1,1,1
"20100109102870652",0,0,1,42382,281,442300,10,3,40,11,21,0,11,5,12,114,100,2,9,21,6,0,0,0,0,132,0,13,36,37,63,0.7,0,1,1,1,0,1,1,1,1,0,1,1,1,1
"20100109151447104",0,0,0,69546,502,2364483,11,6,45,12,23,14,30,5,11,125,147,3,9,150,7,11,0,2,1,342,0,6,54,42,58,0.5,1,0,1,0,1,0,0,1,1,0,0.666666666666667,0,1,1
"20100109162353624",0,0,0,37223,398,281917,10,3,44,11,24,0,30,13,17,110,157,1,15,47,7,0,0,0,0,204,0,16,62,43,73,0.5,1,0,1,1,0,1,0,0,1,0,1,1,1,1
"20100109172665050",0,0,1,45602,372,389034,11,4,44,11,23,5,25,24,11,122,114,3,9,51,7,0,0,5,0,176,0,16,79,39,62,0.7,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"20100109184696350",1,1,1,149116,759,4927007,11,6,52,13,32,13,66,61,11,127,374,5,12,68,21,7,3,2,1,367,66,59,82,42,143,0.2,1,0,0,1,0,0,0,0,0,0,0.666666666666667,0,1,1
"20100109251233292",0,1,1,37048,238,331668,11,4,41,11,21,2,13,7,11,95,69,2,9,22,7,2,0,0,0,127,0,14,30,25,42,0.8,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"20100109284899504",0,0,1,51639,342,1363896,10,3,44,11,24,0,30,14,13,100,91,1,9,76,7,0,0,0,0,194,0,7,44,31,66,0.5,1,0,0,1,1,0,0,1,1,0,1,1,1,1
"20100109301649708",0,0,1,50516,424,501863,10,3,46,11,22,0,30,15,11,115,153,4,9,79,7,0,0,0,0,232,0,33,41,44,74,0.8,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"20100109343643120",0,0,1,35797,294,424645,11,4,43,11,27,23,20,5,11,107,81,3,9,28,6,11,7,5,0,149,0,12,47,32,54,0.6,1,1,1,0,1,0,0,1,1,0,1,1,1,1
"20100109380136844",0,0,1,71329,430,603761,11,4,48,11,28,2,34,25,11,141,147,3,9,50,7,2,0,0,0,224,0,31,59,57,59,0.6,1,0,1,1,0,1,0,0,1,1,0.666666666666667,0,1,1
"20100109431710736",0,0,1,75598,678,1189884,10,3,53,13,29,0,49,52,11,128,319,6,9,84,19,0,0,0,0,311,26,91,95,70,85,0.3,0,1,0,1,0,0,0,0,1,0,0.666666666666667,0,1,1
"20100109441471076",0,0,1,74089,520,842799,11,4,51,13,32,10,46,30,13,122,198,6,9,74,11,2,2,6,0,265,5,56,98,40,56,0.3,0,1,0,0,1,0,0,0,1,0,0.333333333333333,0,1,0
"20100109452581744",0,0,1,93490,401,1149833,11,5,47,11,26,16,31,20,11,126,130,6,9,43,8,9,3,2,2,160,0,34,75,50,82,0.6,1,1,0,0,1,1,1,1,0,0,0.666666666666667,0,1,1
"20100109470804544",0,0,1,78152,790,666807,11,5,50,12,24,45,41,31,13,130,381,9,10,116,13,25,7,12,1,406,0,56,99,62,167,0.2,0,0,0,1,1,0,0,0,0,0,0.666666666666667,0,1,1
"20100109514699030",0,0,1,44035,399,495184,10,3,46,12,25,0,20,18,11,101,175,3,9,51,10,0,0,0,0,191,0,60,51,30,67,0.2,1,0,0,0,0,0,0,0,1,0,0.666666666666667,0,1,1
"20100109594661570",1,0,1,46881,328,332407,10,3,44,11,24,0,19,13,17,100,133,2,9,27,7,0,0,0,0,180,0,18,38,30,62,0.6,1,0,1,0,1,1,0,1,1,0,1,1,1,1
"20100109595390890",0,0,1,46794,305,528523,11,4,47,11,31,12,19,11,11,112,94,4,12,23,6,6,4,2,0,161,0,14,47,24,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100110025276096",0,1,0,57570,430,621906,10,3,49,12,29,0,34,14,11,123,180,3,9,46,9,0,0,0,0,212,0,20,62,41,95,0.3,1,0,0,1,0,0,0,0,1,0,1,1,1,1
"20100110044069460",0,0,1,26539,281,535165,10,3,43,11,24,0,19,9,12,100,106,2,9,16,7,0,0,0,0,136,0,27,37,26,55,0.7,1,1,1,1,1,0,0,1,1,0,0.666666666666667,0,1,1
"20100110073981440",0,0,1,54440,300,486499,11,4,45,11,22,4,20,13,11,102,84,2,9,47,7,4,0,0,0,157,0,14,55,27,47,0.7,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"20100110082132976",0,0,1,43499,346,480909,11,4,42,11,23,2,19,24,11,123,103,1,12,43,7,2,0,0,0,171,0,19,53,43,60,0.9,1,1,1,1,1,1,0,1,1,1,0.666666666666667,0,1,1
"20100110093663916",0,0,1,27114,274,219268,11,4,40,11,20,4,14,14,14,92,97,1,9,20,8,0,0,4,0,141,0,9,34,34,56,0.8,1,0,1,1,0,1,1,1,1,1,0.666666666666667,0,1,1
"20100110125009530",0,0,1,73019,420,593953,11,4,46,11,26,2,37,40,12,124,116,3,9,69,7,0,2,0,0,196,0,42,66,48,68,0.9,1,0,1,1,1,1,1,1,1,1,0.666666666666667,0,1,1
"20100110144313116",0,0,1,64598,313,636739,11,4,45,11,24,2,26,25,11,98,94,3,9,36,8,0,2,0,0,162,0,40,31,32,48,0.5,1,1,0,1,0,1,0,1,0,0,1,1,1,1
"20100110164955216",0,0,1,59591,297,2185089,11,4,45,11,24,19,17,12,12,116,77,5,9,21,8,14,2,3,0,154,0,20,33,41,49,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100110165348344",0,0,1,0,290,483366,9,4,41,11,22,20,0,0,11,116,92,2,9,31,8,15,5,0,0,161,0,11,35,38,45,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100110175762076",0,0,1,45322,260,315292,11,4,45,11,24,2,20,13,12,95,76,3,9,21,8,0,0,2,0,135,0,18,36,27,44,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100110182910332",0,0,1,60522,372,338858,11,4,45,11,25,28,21,22,11,126,118,3,9,27,6,14,8,6,0,181,0,8,57,47,79,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100110184862076",0,0,1,49811,337,381680,10,3,42,11,21,0,28,23,12,117,93,1,9,41,12,0,0,0,0,154,0,20,46,51,66,0.5,1,0,0,0,1,1,0,1,1,0,0.333333333333333,0,1,0
"20100110185256384",0,0,1,20011,262,1063859,10,3,45,11,22,0,16,7,14,114,74,2,9,18,7,0,0,0,0,123,0,7,31,41,60,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"20100110203815060",0,0,1,37598,313,281535,10,3,42,11,22,0,20,12,11,95,99,3,9,56,7,0,0,0,0,164,0,11,62,24,52,0.7,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"20100110204440016",0,0,1,60354,613,9200903,11,6,49,12,27,29,30,21,13,134,287,4,9,73,12,10,9,10,0,229,0,170,95,52,67,0.6,0,1,0,1,1,1,0,1,1,0,0.333333333333333,0,0,1
"20100110240923344",0,0,1,61846,390,405915,11,4,47,12,24,2,27,25,11,98,157,3,9,47,10,0,0,2,0,204,0,62,44,26,54,0.6,1,1,1,0,0,1,0,1,0,1,1,1,1,1
"20100110244127932",0,0,1,102991,394,1026545,10,3,44,11,29,0,20,28,12,135,116,4,12,55,11,0,0,0,0,205,0,9,50,44,86,0.6,1,0,1,1,1,0,0,1,1,0,1,1,1,1
"20100110282243428",0,0,1,68202,447,576856,10,3,49,12,29,0,44,36,11,133,137,4,12,55,14,0,0,0,0,224,0,35,64,51,73,0.7,1,1,0,0,1,1,1,1,1,0,0.666666666666667,0,1,1
"20100110283943724",0,0,1,73906,434,573991,11,4,51,12,34,8,28,25,13,114,167,5,12,47,14,0,4,4,0,198,13,66,50,28,79,0.6,1,1,1,0,1,0,0,0,1,1,0.666666666666667,0,1,1
"20100110292895384",0,0,1,53409,476,478669,10,3,46,12,24,0,33,17,13,124,212,1,10,52,13,0,0,0,0,237,44,39,43,48,65,0.7,1,1,1,1,0,0,1,1,1,0,1,1,1,1
"20100110312175628",0,0,0,62582,419,457930,11,5,45,12,24,13,19,8,11,130,178,2,9,40,8,10,0,2,1,216,0,12,94,39,58,0.9,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"20100110332615344",0,0,0,129962,1052,6200252,11,5,53,13,32,28,77,44,30,266,425,6,21,132,21,7,1,11,9,557,26,42,131,91,205,0.5,1,0,0,1,1,1,0,0,1,0,0.666666666666667,0,1,1
"20100110373886400",0,0,1,47208,289,375741,10,3,45,12,23,0,21,6,11,116,88,3,9,28,6,0,0,0,0,138,0,16,38,51,46,0.7,1,1,0,1,0,1,1,1,1,0,1,1,1,1
"20100110411908996",0,0,1,72888,523,500814,11,4,45,11,22,4,30,16,11,96,148,3,9,197,8,4,0,0,0,344,0,22,60,24,73,0.6,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"20100110453807850",0,0,1,71288,410,692914,11,4,46,12,23,13,37,30,13,95,98,1,9,101,12,9,2,2,0,223,0,30,57,24,76,0.8,1,0,1,1,1,1,1,1,1,0,0.666666666666667,0,1,1
"20100110472592492",0,0,1,54994,261,563070,11,4,39,11,23,28,23,1,11,98,65,1,9,17,7,10,8,10,0,139,0,9,36,27,50,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"20100110484589160",0,0,0,34952,294,432019,10,3,42,11,27,0,18,17,11,122,83,4,9,19,10,0,0,0,0,133,0,7,52,47,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100110522225750",0,1,0,42065,317,334850,11,4,44,11,24,6,30,22,12,101,89,2,9,36,9,2,0,4,0,142,0,7,53,35,80,0.5,1,0,1,1,0,0,0,1,1,0,1,1,1,1
"20100110531537424",0,0,1,45086,266,401594,11,4,43,11,23,6,21,16,11,97,74,2,9,21,8,4,0,2,0,128,0,25,34,36,43,0.9,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"20100110555341692",0,0,1,62615,264,468725,11,4,43,11,23,20,14,13,13,96,60,2,9,30,6,10,6,4,0,132,0,12,43,28,49,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"20100110593116576",0,0,1,29691,343,257407,11,4,43,12,22,10,22,15,12,119,108,3,9,35,9,6,2,2,0,164,0,22,33,56,68,0.5,1,0,0,1,0,0,1,1,1,0,0.666666666666667,0,1,1
"20100111014855890",0,0,1,50261,356,545189,10,3,45,11,23,0,25,16,11,100,132,2,9,51,9,0,0,0,0,179,0,30,48,24,75,0.7,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"20100111065473908",0,0,1,61060,532,871790,11,4,46,13,26,35,16,25,11,123,234,7,10,53,17,9,9,17,0,235,42,46,68,47,94,0.8,1,1,1,1,1,1,0,1,0,1,0.666666666666667,0,1,1
"20100111072863550",1,0,1,52445,343,597012,11,4,47,11,30,8,37,8,13,102,99,5,9,51,10,4,2,2,0,161,0,20,48,31,83,0.4,1,0,0,1,0,1,0,1,0,0,0.666666666666667,0,1,1
"20100111111155972",1,0,1,31741,227,309295,10,3,39,11,22,0,12,6,11,95,67,2,9,16,8,0,0,0,0,121,0,7,25,26,48,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"20100111112073250",0,0,1,49932,399,445647,11,4,45,12,28,23,24,16,11,137,143,2,9,25,8,8,8,7,0,193,0,23,61,57,65,0.6,0,0,1,0,0,1,1,1,1,1,0.666666666666667,0,1,1
"20100111131264296",0,0,1,55474,320,495901,11,4,47,11,23,6,23,14,12,114,78,3,9,53,7,0,2,4,0,165,0,8,48,39,60,0.7,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"20100111134157064",0,0,1,49418,336,411492,11,4,44,12,25,2,16,9,11,123,124,2,9,32,7,2,0,0,0,163,0,19,52,40,62,0.9,1,1,1,1,1,1,1,1,1,0,0.666666666666667,0,1,1
"20100111134429080",0,0,1,94033,394,2326545,11,4,44,11,23,21,31,14,11,130,118,2,9,51,6,15,4,2,0,159,0,18,46,56,115,0.5,1,0,0,1,1,1,0,0,1,0,1,1,1,1
"20100111144224450",0,0,1,28161,266,364649,11,4,38,11,24,14,15,3,11,101,88,1,9,17,6,8,4,2,0,138,0,12,41,27,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100111185347184",0,1,0,173483,413,771206,11,4,50,12,25,9,26,17,11,101,167,3,9,57,12,2,2,5,0,219,0,43,52,26,73,0.4,1,0,1,0,0,1,0,0,1,0,1,1,1,1
"20100111262209730",0,0,1,49958,294,394452,11,4,42,11,25,3,22,8,15,101,97,3,9,28,7,3,0,0,0,155,0,16,47,30,46,0.7,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"20100111274378384",0,0,0,16080,268,230838,10,3,40,11,21,0,12,6,11,95,105,1,9,20,8,0,0,0,0,134,0,17,34,39,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100111275626830",0,0,1,58270,295,382855,10,3,45,11,23,0,22,11,12,114,97,3,9,18,8,0,0,0,0,146,0,15,34,45,55,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"20100111290365256",0,0,1,37334,269,394735,11,4,43,11,21,2,15,8,13,115,81,1,9,17,7,2,0,0,0,140,0,14,28,40,47,0.9,1,1,1,1,1,1,1,1,1,0,0.666666666666667,0,1,1
"20100111293440890",0,0,1,85969,327,528640,11,6,44,11,24,15,28,9,13,95,82,3,9,66,6,7,6,2,0,198,0,9,36,29,55,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"20100111315145150",0,0,1,56322,324,479178,10,3,44,11,27,0,25,6,13,117,116,2,9,29,6,0,0,0,0,156,0,23,59,28,58,0.8,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"20100111331202868",0,0,1,68603,299,554383,11,4,43,11,22,2,27,20,11,99,93,1,9,27,9,2,0,0,0,159,0,23,33,37,47,0.4,1,0,1,0,1,1,0,0,0,0,1,1,1,1
"20100111342055230",0,0,1,151088,959,1336674,11,6,54,13,29,67,117,39,11,139,233,8,18,311,15,30,24,11,2,363,24,51,205,84,232,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"20100111354105336",0,0,1,52733,306,382256,11,4,41,11,24,4,15,6,11,130,94,1,9,29,6,0,0,4,0,153,0,8,41,47,57,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"20100111373695984",0,0,1,80295,632,643379,11,4,52,12,29,2,46,39,11,138,200,3,9,168,15,0,2,0,0,221,0,101,103,65,142,0.2,0,0,0,0,0,1,0,0,1,0,0.666666666666667,0,1,1
"20100111374821010",0,1,1,77990,357,483204,11,4,44,11,23,2,39,19,13,98,113,2,9,54,7,0,0,2,0,174,0,24,71,32,56,0.6,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"20100111383889904",1,1,1,112383,429,6170436,11,4,46,12,27,22,65,7,12,105,117,2,9,82,7,10,6,6,0,262,0,9,41,28,89,0.2,1,0,0,0,0,0,0,0,1,0,0.666666666666667,0,1,1
"20100111434701724",0,0,1,52783,353,853260,11,4,43,11,26,2,32,9,11,145,94,2,9,40,8,0,0,2,0,187,0,10,41,50,65,0.1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
"20100111460520910",1,1,1,34406,286,362600,11,4,41,11,22,2,16,9,11,115,93,2,12,18,7,2,0,0,0,138,0,33,29,40,46,0.8,1,1,1,1,0,1,1,1,1,0,0.666666666666667,0,1,1
"20100111474022764",0,0,1,157432,636,4293708,11,6,53,13,29,20,44,45,12,132,272,5,9,76,20,6,6,7,1,322,24,36,76,53,125,0.5,1,0,1,0,1,0,0,1,1,0,0.666666666666667,0,1,1
"20100111500632376",0,0,1,41847,339,386052,11,4,41,11,25,4,17,14,12,109,132,1,9,33,7,4,0,0,0,152,0,32,55,39,61,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"20100111520459320",0,0,1,29590,316,304384,10,3,42,11,23,0,20,13,12,116,102,5,9,31,7,0,0,0,0,152,0,9,43,40,72,0.8,1,0,1,1,1,1,1,0,1,1,1,1,1,1
"20100111522448010",0,0,1,88695,831,1023222,10,3,47,12,29,0,60,59,15,108,337,6,9,208,28,0,0,0,0,305,59,44,174,69,180,0.1,1,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1
"20100111522598640",0,0,1,83754,373,648747,11,5,47,12,26,13,17,11,11,145,107,1,9,50,8,6,1,6,0,176,0,17,58,45,77,0.9,1,1,0,1,1,1,1,1,1,1,0.666666666666667,0,1,1
"20100112052121604",1,0,0,42745,346,2253885,11,4,45,13,23,6,22,22,11,120,106,2,9,24,23,2,0,4,0,174,7,30,43,44,48,0.8,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"20100112063078976",0,0,1,32521,280,335209,10,3,43,11,27,0,15,16,11,115,83,2,9,21,7,0,0,0,0,137,0,20,42,33,48,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100112065025580",0,0,1,89895,361,459426,10,3,41,11,22,0,26,15,11,96,67,2,9,127,7,0,0,0,0,252,0,8,30,25,46,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"20100112092206028",0,0,1,41026,340,450033,11,4,48,11,29,6,31,11,12,103,129,4,9,27,7,4,0,2,0,149,0,18,50,30,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100112114654810",0,0,1,95071,279,613406,10,3,41,11,23,0,15,17,14,101,94,1,9,19,8,0,0,0,0,139,0,20,27,33,60,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"20100112115368144",0,1,1,43410,351,511963,11,4,47,11,28,2,25,13,13,123,129,5,9,24,7,0,2,0,0,172,0,35,40,48,56,0.9,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"20100112122350730",0,1,0,56970,428,626428,10,3,48,12,28,0,20,21,11,135,185,5,9,32,9,0,0,0,0,221,0,14,45,58,90,0.5,1,0,1,1,1,0,0,0,1,0,0.666666666666667,0,1,1
"20100112123609416",0,0,1,37023,298,543403,10,3,48,12,25,0,16,9,14,117,98,2,9,26,6,0,0,0,0,156,0,9,34,38,61,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"20100112152091080",0,1,1,74477,372,563285,11,4,45,11,22,4,33,16,12,100,128,1,9,61,7,2,2,0,0,163,0,44,47,32,86,0.4,0,0,0,1,1,0,0,1,1,0,0.666666666666667,0,1,1
"20100112190353960",0,0,1,64851,370,422741,10,3,42,11,24,0,36,14,11,99,103,2,9,88,7,0,0,0,0,177,0,10,99,27,57,0.6,0,0,1,1,1,0,1,1,1,0,1,1,1,1
"20100112214738060",0,0,1,531856,306,1191824,11,4,48,11,26,7,21,9,12,97,106,4,9,34,6,5,2,0,0,150,0,18,39,31,68,0.5,0,0,0,1,1,1,0,1,1,0,1,1,1,1
"20100112225395480",0,0,1,75281,428,505874,11,4,47,13,32,4,29,10,12,112,148,3,9,91,9,2,2,0,0,229,25,30,49,40,55,0.2,1,0,1,0,0,0,0,0,0,0,0.666666666666667,0,1,1
"20100112242310780",0,0,1,27177,256,346910,10,3,38,11,23,0,11,4,15,99,92,1,9,18,6,0,0,0,0,142,0,6,31,27,50,0.5,0,1,1,1,1,0,0,0,1,0,1,1,1,1
"20100112272399090",0,0,1,37588,280,678129,11,4,45,11,22,12,25,14,13,97,72,2,9,28,7,6,2,4,0,153,0,11,34,27,55,0.6,1,1,0,1,0,0,1,1,1,0,1,1,1,1
"20100112303554740",0,0,1,39422,271,294616,10,3,41,11,24,0,13,5,12,118,88,3,9,16,6,0,0,0,0,131,0,7,44,40,49,0.9,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"20100112325032400",1,0,1,40994,283,306465,10,3,41,11,22,0,20,14,12,106,66,2,9,46,7,0,0,0,0,154,0,9,34,26,60,0.8,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"20100112403862880",0,0,1,39568,254,384395,11,4,43,11,24,4,15,5,12,96,71,2,12,28,8,0,4,0,0,133,0,14,37,26,44,0.7,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"20100112422009230",1,1,1,70957,440,547165,10,3,46,12,24,0,28,29,11,100,169,3,9,76,14,0,0,0,0,201,35,44,74,35,51,0.7,1,0,1,1,1,1,0,1,1,0,0.666666666666667,0,1,1
"20100112431837544",0,0,1,51598,299,927833,11,4,42,11,21,5,24,10,11,98,82,1,9,50,8,2,0,3,0,161,0,7,40,27,64,0.6,1,0,0,1,0,1,1,0,1,1,0.666666666666667,1,1,0
"20100112495997816",0,0,1,36419,287,385789,11,4,42,11,25,14,13,7,14,99,98,3,9,22,7,4,6,4,0,155,0,14,36,28,54,0.9,1,1,1,0,1,1,1,1,1,1,0.666666666666667,0,1,1
"20100112511634468",0,0,1,63396,305,705857,11,6,44,11,21,10,36,8,11,114,81,2,9,26,7,7,3,0,0,145,0,13,43,43,61,0.5,1,0,1,1,0,0,0,1,0,1,0.666666666666667,1,0,1
"20100112554019610",0,0,1,138279,420,1892300,11,4,44,11,22,22,35,27,11,96,130,2,9,74,13,14,4,4,0,181,0,64,82,30,63,0.5,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"20100112565850292",0,0,1,2591923,447,3212267,10,3,44,12,24,0,23,23,11,119,186,2,9,62,11,0,0,0,0,215,0,20,82,40,90,0.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100112570372764",0,0,1,120588,692,847381,10,3,47,13,25,0,55,21,11,124,214,3,9,242,12,0,0,0,0,325,53,15,94,46,159,0.4,1,1,0,0,1,0,0,0,1,0,1,1,1,1
"20100112574890320",0,0,1,86354,350,765665,11,4,48,12,28,12,20,11,11,131,112,3,9,32,8,6,4,2,0,169,0,20,40,49,72,0.7,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"20100113121580480",0,0,0,48531,437,454865,11,4,43,11,25,8,20,4,19,100,201,4,9,65,6,2,2,4,0,224,0,18,96,34,65,0.5,1,0,1,1,1,0,0,0,1,0,0.666666666666667,0,1,1
"20100113123469780",0,0,1,72003,408,842656,11,6,48,12,25,21,25,26,11,123,149,2,9,32,9,12,4,4,1,222,0,39,43,48,56,0.5,1,1,1,0,0,0,0,1,1,0,1,1,1,1
"20100113124538976",0,0,1,40988,332,1262354,11,4,46,12,26,2,23,11,12,123,105,2,9,32,12,0,0,2,0,156,0,31,45,40,60,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"20100113150922424",0,0,1,53358,534,535103,11,4,46,11,29,23,25,25,17,116,171,3,9,134,10,10,9,4,0,255,0,31,83,45,120,0.2,1,0,0,0,0,0,1,0,0,0,0.666666666666667,0,1,1
"20100113203750424",0,0,1,48754,323,452245,10,3,45,11,25,0,26,14,11,122,91,6,9,37,6,0,0,0,0,146,0,7,81,39,50,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100113204991120",0,0,1,121859,248,412728,11,4,39,11,20,2,13,6,11,93,86,1,9,20,6,0,0,2,0,125,0,7,35,26,55,0.8,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100113211402190",1,1,1,164572,639,3630030,11,4,47,13,22,24,43,39,22,227,187,5,18,54,18,12,6,6,0,324,19,40,60,77,119,0.7,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"20100113244993790",0,0,1,40865,352,627524,11,4,45,11,20,9,35,17,11,113,101,2,9,47,7,0,3,6,0,142,0,24,43,54,89,0.7,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"20100113272965970",0,0,1,143611,479,1182177,10,3,50,13,26,0,34,22,11,98,190,5,9,94,15,0,0,0,0,277,35,47,28,24,68,0.7,1,1,1,1,0,1,0,1,1,0,0.666666666666667,0,1,1
"20100113302320896",1,0,1,37550,299,398111,11,4,40,11,24,2,20,10,11,125,83,2,9,30,6,0,0,2,0,141,0,10,49,50,49,0.5,1,0,1,1,1,0,0,1,0,0,0.666666666666667,0,1,1
"20100113302514924",0,0,1,40331,273,586418,10,3,42,12,24,0,13,3,13,121,85,1,9,19,8,0,0,0,0,143,0,13,32,40,45,0.9,1,1,1,1,1,1,0,1,1,1,0.666666666666667,0,1,1
"20100113302758190",0,0,1,46608,289,415368,10,3,42,11,20,0,18,12,11,119,92,1,9,19,7,0,0,0,0,120,0,15,36,46,72,0.8,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"20100113372682160",1,0,1,65265,341,565046,11,4,44,11,24,8,22,11,11,118,88,4,9,61,8,2,4,2,0,171,0,7,52,48,63,0.7,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"20100113381432344",0,0,1,51463,345,555997,11,4,42,11,26,2,32,15,12,103,111,3,9,48,9,2,0,0,0,174,0,10,63,31,67,0.7,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"20100113382117660",0,0,1,61195,515,483415,10,3,44,11,25,0,34,22,11,114,198,3,9,113,10,0,0,0,0,178,0,12,140,32,153,0.6,1,0,1,1,1,1,0,0,1,0,1,1,1,1
"20100113403690710",0,0,1,36232,337,370649,11,4,43,11,25,5,22,15,11,104,127,2,9,33,8,5,0,0,0,185,0,14,51,28,59,0.7,1,0,0,1,1,1,1,1,1,0,1,1,1,1
"20100113472892036",0,0,1,43956,340,404720,11,6,44,11,22,19,27,20,12,114,83,2,9,44,9,11,6,2,0,172,0,13,52,42,61,0.6,0,0,1,1,0,1,0,1,1,1,1,1,1,1
"20100113492754664",1,1,1,62901,311,444887,11,5,42,12,28,7,16,14,11,107,115,2,9,20,9,4,1,2,0,139,27,23,44,28,50,0.7,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"20100113515582000",0,0,1,114695,304,761988,11,4,48,12,25,10,31,14,12,98,92,3,9,26,8,4,2,4,0,151,0,7,61,30,55,0.6,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"20100113542822250",0,0,1,64364,306,509995,11,4,45,11,26,2,22,19,11,101,84,3,9,45,9,0,0,2,0,168,0,24,40,28,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100113551171040",0,0,1,62268,282,730679,10,3,44,11,25,0,21,19,11,117,61,4,9,32,7,0,0,0,0,139,0,5,37,43,58,0.5,0,1,0,1,0,0,1,1,1,0,1,1,1,1
"20100113554333536",0,0,1,65765,395,975538,10,3,45,11,29,0,29,9,13,131,157,4,9,35,7,0,0,0,0,170,0,18,104,52,51,0.6,0,1,0,1,1,0,1,0,1,1,1,1,1,1
"20100113555428456",0,0,1,61445,318,415558,11,4,43,11,24,8,25,10,11,100,107,2,12,34,8,0,4,4,0,172,0,9,47,28,62,0.6,1,0,1,1,0,1,0,0,1,1,0.666666666666667,0,1,1
"20100113562262376",0,0,1,29729,277,281962,11,4,43,11,24,2,13,8,12,101,97,3,12,22,6,2,0,0,0,157,0,13,33,27,47,0.5,1,0,1,0,0,1,0,1,1,0,0.666666666666667,0,1,1
