"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page2","n_page3","n_page4","n_page5","n_page6","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","n_humanecology","n_drycleaner","n_library","n_wildlifecenter","n_flaghouse","correctness","q14","q15","q16","q17","q18","cp1","cp2","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13"
"20100107064152736",1,0,0,69396,636,851172,10,3,59,13,41,0,22,42,65,146,287,4,10,41,18,0,0,0,0,0,0,0,324,0,70,0,0,72,125,45,0.4,1,0,0,0,1,1,0.4,1,1,1,0,1,1,1,0,1,0,0,0,0
"20100107145631690",1,1,1,41931,612,994904,11,4,56,12,37,18,28,23,60,108,305,9,16,37,7,0,0,0,6,10,2,0,338,0,8,0,0,67,163,36,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"20100107482652664",0,0,1,76809,473,733588,10,3,56,13,35,0,35,24,61,102,188,4,17,34,7,0,0,0,0,0,0,0,280,0,17,0,0,48,89,39,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,0,1,1,0,1,0
"20100107485528388",0,0,1,28248,499,3650294,11,4,52,13,35,2,11,32,73,132,208,6,8,17,9,0,0,0,2,0,0,0,304,0,22,0,0,48,90,35,1,1,1,1,1,1,0.333333333333333,0.9,0,1,0,1,1,1,1,1,1,1,1,1,0
"20100107574055690",0,1,0,68199,728,1025898,11,4,58,13,35,17,43,46,76,123,321,5,11,68,17,0,0,0,2,0,15,0,370,0,48,5,0,168,109,28,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,0,0,1,0
"20100108074945404",0,0,1,77892,1062,1623055,11,4,65,16,38,34,31,134,74,165,524,6,8,53,32,0,0,2,17,11,4,0,468,34,99,90,16,159,163,33,0.6,0,0,1,1,1,0.666666666666667,0.3,0,1,1,0,1,1,0,0,1,0,0,0,0
"20100108173056344",1,0,1,51245,851,902522,11,5,60,17,41,21,30,57,77,133,476,4,9,26,17,0,0,0,11,6,4,0,422,48,69,18,28,71,163,32,0.2,0,0,0,0,1,1,0.4,1,1,1,0,0,1,0,1,1,0,1,0,0
"20100108204085468",0,0,0,47269,556,1260398,11,4,55,13,37,39,20,42,58,117,237,5,8,14,15,0,0,2,7,16,14,0,300,0,38,0,0,54,132,32,0.4,0,0,1,0,1,0,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0
"20100108233796816",1,1,1,33314,415,514403,10,3,50,12,31,0,9,18,74,117,165,4,8,12,7,0,0,0,0,0,0,0,251,0,12,0,0,39,75,38,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100108361406030",0,0,1,41440,488,651047,11,4,56,13,38,10,30,15,53,123,201,8,10,30,7,0,0,0,4,0,6,0,315,0,8,0,0,44,94,27,0.2,0,0,1,0,0,1,0.4,1,1,1,0,1,0,0,0,1,1,0,0,1
"20100108383025864",0,1,1,41231,534,790330,11,4,56,13,35,12,20,31,79,124,227,4,10,19,7,0,0,0,4,2,6,0,318,0,9,0,0,48,110,49,0.8,1,1,1,0,1,1,0.7,1,1,1,1,0,1,1,0,1,1,1,1,0
"20100108394183868",0,0,0,31816,436,791955,10,3,53,12,32,0,22,13,80,121,157,4,8,23,7,0,0,0,0,0,0,0,270,0,14,0,0,44,79,29,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100108401566970",0,0,0,49558,544,1474301,11,6,54,14,36,25,12,36,72,131,221,5,9,18,14,0,0,0,7,14,4,0,298,0,19,11,0,60,123,33,0.6,0,0,1,1,1,0.333333333333333,0.8,0,1,0,1,1,1,1,1,1,0,1,1,0
"20100108432199556",1,1,1,51047,523,2344100,11,4,55,13,37,7,25,10,59,111,266,7,11,20,6,0,0,0,0,7,0,0,319,0,8,0,0,49,119,28,0.8,1,0,1,1,1,1,0.5,1,1,1,1,0,1,1,1,0,0,0,1,0
"20100108440880468",1,0,1,51541,862,992795,11,5,63,16,38,15,23,68,66,113,473,6,6,65,26,0,0,0,3,6,6,0,455,39,34,39,57,127,82,29,0.4,0,0,0,1,1,1,0.2,1,1,1,0,0,0,0,1,0,0,0,1,0
"20100108444190744",0,0,1,82498,572,1264603,11,4,55,12,37,2,30,37,61,136,240,5,15,37,8,0,0,0,2,0,0,0,248,0,13,0,0,57,190,64,0.8,1,1,0,1,1,1,0.6,1,1,1,1,1,1,0,1,1,0,0,1,0
"20100108470637852",0,0,1,68040,410,817008,11,4,57,13,36,10,29,8,64,102,151,5,14,20,6,0,0,0,2,2,6,0,241,0,8,0,0,44,90,27,0.6,1,1,0,0,1,0.666666666666667,0.8,0,1,1,1,1,1,1,1,1,1,0,1,0
"20100108492847064",0,0,1,63273,522,1684228,11,4,59,12,40,2,32,30,77,131,188,4,16,30,11,0,0,0,0,2,0,0,278,0,36,0,0,48,124,36,0.6,1,0,1,0,1,1,0.6,1,1,1,1,0,1,1,1,0,1,0,1,0
"20100108495321150",0,0,1,32298,405,690984,11,4,52,12,31,2,13,10,54,118,174,5,8,14,6,0,0,0,2,0,0,0,236,0,9,0,0,45,89,26,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0,1,1
"20100108534216284",0,1,0,38264,602,1144920,11,4,53,14,38,21,13,35,78,132,285,4,8,16,9,0,0,2,3,8,8,0,336,0,10,0,0,58,168,30,0.6,1,0,0,1,1,1,0.7,1,1,1,1,0,1,1,1,1,1,0,1,0
"20100108555032970",0,0,1,57001,503,1094352,11,5,59,14,36,8,24,34,60,107,203,5,14,36,11,0,0,2,4,0,2,0,275,0,7,13,0,103,76,29,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"20100108562170828",0,0,1,49485,459,1215615,11,4,60,14,40,2,28,36,59,110,164,5,20,26,8,0,0,0,0,2,0,0,243,0,22,0,6,46,108,34,1,1,1,1,1,1,1,0.6,1,1,1,1,0,1,0,0,1,1,1,1,0
"20100108574283104",0,0,1,33296,546,652433,10,3,49,13,33,0,17,24,85,122,261,5,6,16,9,0,0,0,0,0,0,0,295,0,30,0,0,79,113,29,1,1,1,1,1,1,1,0.7,1,1,1,1,1,0,0,1,1,1,1,1,0
"20100108581646460",0,0,1,35142,388,624421,11,4,57,13,32,6,15,21,74,118,121,5,6,12,9,0,0,0,2,4,0,0,224,0,8,0,0,50,77,29,0.6,0,0,1,1,1,1,0.5,1,1,1,1,0,1,0,0,1,1,0,1,0
"20100108591155856",0,1,1,24869,438,357727,10,3,57,12,32,0,21,9,78,120,170,4,8,20,7,0,0,0,0,0,0,0,259,0,9,0,0,48,95,27,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"20100109004299012",0,0,1,42414,604,688703,11,4,64,13,39,2,28,28,60,107,313,5,14,35,11,0,0,0,0,0,2,0,328,0,42,0,0,82,124,28,0.8,0,1,1,1,1,1,0.6,1,1,1,1,0,1,1,0,1,0,1,1,0
"20100109034836400",0,0,1,28410,410,483617,10,3,53,12,34,0,17,25,63,103,166,5,8,13,9,0,0,0,0,0,0,0,208,0,27,0,0,55,84,36,0.6,1,0,1,0,1,1,0.5,1,1,1,0,1,0,1,0,0,1,1,1,0
"20100109102870652",0,0,1,21445,440,652359,10,3,50,12,29,0,10,6,77,117,200,3,8,12,6,0,0,0,0,0,0,0,267,0,18,0,0,38,89,28,0.8,1,1,0,1,1,1,0.7,1,1,1,0,1,1,1,0,1,1,1,1,0
"20100109151447104",0,0,0,37499,654,798388,10,3,52,13,34,0,13,22,84,146,346,7,8,19,8,0,0,0,0,0,0,0,369,0,6,0,0,67,174,38,0.6,0,0,1,1,1,0.666666666666667,0.5,0,1,1,1,0,1,0,1,0,0,1,1,0
"20100109162353624",0,0,0,58530,585,1307091,11,4,61,12,36,6,38,22,60,126,277,5,8,35,7,0,0,0,2,2,2,0,290,0,8,0,0,60,176,51,0.6,1,0,0,1,1,1,0.5,1,1,1,1,0,1,1,0,1,0,0,1,0
"20100109172665050",0,0,1,44936,629,522001,11,4,54,12,35,5,20,29,81,126,322,6,10,21,8,0,0,0,0,3,2,0,316,0,19,0,0,47,210,37,0.6,0,1,0,1,1,1,0.7,1,1,1,0,1,1,1,1,1,1,0,1,0
"20100109184696350",1,1,1,94932,616,4229600,11,4,57,15,38,2,37,78,55,108,263,3,21,29,19,0,0,0,0,0,2,0,366,34,28,0,4,69,81,34,0.2,0,0,1,0,0,0.666666666666667,0.2,0,1,1,1,0,0,1,0,0,0,0,0,0
"20100109251233292",0,1,1,27902,363,610709,10,3,52,12,32,0,16,12,60,100,137,5,8,18,6,0,0,0,0,0,0,0,212,0,17,0,0,39,69,26,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,0,1,1
"20100109284899504",0,0,1,47012,461,1041002,10,3,50,12,35,0,15,23,58,104,220,8,8,16,8,0,0,0,0,0,0,0,270,0,11,0,0,66,86,28,0.6,0,1,0,1,1,1,0.5,1,1,1,1,0,0,1,1,0,0,1,1,0
"20100109301649708",0,0,1,39118,582,942214,10,3,55,13,34,0,24,27,77,129,281,5,8,17,13,0,0,0,0,0,0,0,365,0,43,0,0,57,87,30,0.6,0,1,1,0,1,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"20100109343643120",0,0,1,24706,413,688027,11,4,53,13,39,26,13,17,58,114,148,5,6,13,12,0,0,0,8,6,12,0,207,0,21,0,0,49,103,33,0.4,0,0,0,1,1,1,0.6,1,1,1,1,1,1,0,1,0,0,1,1,0
"20100109380136844",0,0,1,88672,1097,1252413,11,5,72,16,43,19,46,88,80,152,595,5,22,55,34,1,1,1,1,9,4,2,548,28,77,60,19,138,173,54,0.4,0,0,1,0,1,0.666666666666667,0.6,0,1,1,1,0,1,1,0,1,0,0,1,1
"20100109431710736",0,0,1,53120,644,876242,10,3,54,16,33,0,16,51,79,128,319,5,6,20,19,0,0,0,0,0,0,0,290,21,56,21,4,49,151,52,0.2,0,0,0,0,1,0.666666666666667,0.3,0,1,1,0,1,0,1,0,0,0,0,1,0
"20100109441471076",0,0,1,59691,681,909564,11,4,57,16,39,19,15,59,54,117,360,4,13,23,16,0,0,0,2,4,13,0,352,18,39,18,6,47,163,38,0.8,1,0,1,1,1,0.333333333333333,0.3,0,1,0,0,1,0,0,1,0,0,0,1,0
"20100109452581744",0,0,1,57965,492,1584869,11,4,58,12,33,18,28,39,72,122,166,4,8,25,9,0,0,0,4,4,10,0,273,0,8,0,0,70,101,40,0.6,1,0,1,0,1,0.666666666666667,0.6,0,1,1,1,1,0,0,1,1,1,1,0,0
"20100109470804544",0,0,1,89587,1450,1006638,11,6,57,16,41,30,21,53,79,167,940,9,52,62,36,0,1,2,5,5,17,0,897,32,136,25,31,79,163,87,0,0,0,0,0,0,0.666666666666667,0.2,0,1,1,0,0,0,1,1,0,0,0,0,0
"20100109514699030",0,0,1,37692,513,643406,10,3,53,14,36,0,10,31,54,112,261,4,8,17,15,0,0,0,0,0,0,0,271,0,14,23,12,72,95,26,0.6,1,0,0,1,1,0.666666666666667,0.2,0,1,1,1,0,0,0,0,0,0,0,1,0
"20100109594661570",1,0,1,55960,510,547065,11,5,53,13,32,9,22,30,67,102,224,3,11,32,9,0,0,3,4,2,0,0,289,0,8,0,5,62,99,47,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,0,1,1,0,1,1,0
"20100109595390890",0,0,1,72300,579,1079579,11,4,64,16,42,12,40,38,61,129,243,5,12,25,13,0,0,0,6,4,2,0,312,19,21,18,6,51,108,44,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100110025276096",0,1,0,33830,448,1118943,10,3,54,13,36,0,23,13,58,110,208,4,8,16,7,0,0,0,0,0,0,0,253,0,11,0,0,43,107,34,0.6,1,0,1,0,1,1,0.3,1,1,1,1,0,0,1,0,0,0,0,1,0
"20100110044069460",0,0,1,28863,504,687404,11,4,52,12,33,2,16,15,59,104,273,4,8,15,7,0,0,0,2,0,0,0,319,0,13,0,0,52,88,32,0.6,0,0,1,1,1,0.666666666666667,0.7,0,1,1,1,1,1,1,1,0,0,1,1,0
"20100110073981440",0,0,1,33032,377,570602,10,3,52,13,31,0,21,28,60,101,133,4,8,15,6,0,0,0,0,0,0,0,210,0,12,0,0,51,77,27,0.6,0,0,1,1,1,1,0.7,1,1,1,1,1,1,0,1,1,1,0,1,0
"20100110082132976",0,0,1,39230,505,570126,10,3,51,12,33,0,15,12,77,128,233,3,11,18,7,0,0,0,0,0,0,0,290,0,9,0,0,54,112,40,0.6,1,0,0,1,1,0.666666666666667,0.9,0,1,1,1,1,1,1,1,1,0,1,1,1
"20100110093663916",0,0,1,28364,587,777935,11,4,49,13,34,4,14,20,60,107,334,3,8,21,15,0,0,0,2,0,2,0,327,0,14,0,0,70,126,50,0.8,1,0,1,1,1,0.666666666666667,0.8,0,1,1,1,0,1,1,0,1,1,1,1,1
"20100110125009530",0,0,1,93633,846,1640656,11,4,65,13,42,12,42,46,80,146,422,4,16,63,14,0,0,0,6,2,4,0,483,0,63,24,0,66,172,38,0.4,1,0,0,0,1,0.666666666666667,0.9,0,1,1,1,0,1,1,1,1,1,1,1,1
"20100110144313116",0,0,1,45668,368,894333,11,4,54,12,36,8,16,26,60,107,113,4,8,18,7,0,0,0,6,2,0,0,197,0,13,0,0,44,87,27,0.8,0,1,1,1,1,1,0.5,1,1,1,1,1,0,1,0,1,0,1,0,0
"20100110164955216",0,0,1,519331,440,1353438,11,4,53,12,33,20,16,10,75,121,157,4,8,21,7,0,0,0,4,8,8,0,217,0,9,0,0,51,133,30,0.8,1,1,0,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100110165348344",0,0,1,0,476,666901,9,6,50,12,31,24,0,0,77,122,203,3,8,31,7,0,0,1,12,11,0,0,298,0,6,0,0,44,104,24,0.8,1,1,1,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100110175762076",0,0,1,36175,466,528699,11,5,54,12,34,9,14,9,57,104,233,7,8,18,6,0,0,1,4,2,2,0,291,0,15,0,0,44,90,26,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100110182910332",0,0,1,24580,582,2290530,11,4,50,12,35,45,18,18,77,125,267,4,8,12,7,0,0,2,12,20,11,0,340,0,8,0,0,70,117,47,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100110184862076",0,0,1,38850,499,515535,11,4,58,12,32,2,25,20,71,119,189,4,8,53,7,0,0,0,2,0,0,0,276,0,14,0,0,51,121,37,0.6,1,0,1,0,1,0.333333333333333,0.5,0,1,0,1,0,0,0,1,1,0,1,1,0
"20100110185256384",0,0,1,42745,464,451186,11,4,56,12,31,2,13,8,74,119,146,5,8,79,9,0,0,0,2,0,0,0,230,0,7,0,0,109,89,29,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"20100110203815060",0,0,1,23025,522,413396,10,3,53,13,36,0,20,15,63,106,269,5,10,26,7,0,0,0,0,0,0,0,314,0,20,0,0,36,112,40,0.8,1,1,0,1,1,1,0.7,1,1,1,1,1,1,1,1,1,0,0,1,0
"20100110204440016",0,0,1,61323,1217,2925942,11,6,57,14,38,63,21,57,77,132,757,7,8,74,20,0,0,0,11,31,21,0,659,0,82,0,0,160,249,67,0.6,0,0,1,1,1,0.333333333333333,0.6,0,0,1,0,1,0,1,1,1,0,1,1,0
"20100110240923344",0,0,1,50376,435,468301,10,3,54,12,33,0,24,19,59,100,185,3,16,20,8,0,0,0,0,0,0,0,248,0,10,0,0,43,105,29,1,1,1,1,1,1,1,0.6,1,1,1,1,1,1,0,0,1,0,1,0,1
"20100110244127932",0,0,1,46707,471,946736,10,3,56,13,34,0,21,17,72,124,184,4,11,28,9,0,0,0,0,0,0,0,269,0,8,0,0,47,110,37,0.6,1,1,0,0,1,1,0.6,1,1,1,1,0,1,1,1,0,0,1,1,0
"20100110282243428",0,0,1,375888,531,6018532,11,4,62,15,40,2,25,39,75,130,193,5,16,32,13,0,0,0,0,2,0,0,303,6,27,8,0,62,98,27,0.6,1,1,0,0,1,0.666666666666667,0.7,0,1,1,1,1,0,0,1,1,1,1,1,0
"20100110283943724",0,0,1,47438,558,2069437,11,6,58,15,41,15,17,37,60,117,260,6,9,23,13,1,1,2,5,1,2,3,291,0,47,14,11,47,118,30,0.4,0,0,1,0,1,0.666666666666667,0.6,0,1,1,1,1,1,0,1,0,0,0,1,1
"20100110292895384",0,0,1,70497,804,695549,11,4,58,12,34,4,44,40,77,148,350,4,8,115,13,0,0,0,0,0,4,0,365,0,16,0,0,233,154,36,0.6,0,1,1,0,1,1,0.7,1,1,1,1,1,1,1,0,0,1,1,1,0
"20100110312175628",0,0,0,38307,565,871820,11,5,50,12,33,23,12,9,77,126,281,3,10,17,6,0,0,1,10,10,2,0,276,0,7,0,0,101,153,28,0.6,1,0,0,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0,1,1
"20100110332615344",0,0,0,110297,991,4060552,11,5,60,16,42,48,26,120,76,155,460,4,8,56,37,1,1,6,8,12,20,0,452,50,59,60,7,141,151,71,0.6,0,0,1,1,1,0.666666666666667,0.5,0,1,1,1,0,0,1,1,1,0,0,1,0
"20100110373886400",0,0,1,35841,397,1738731,11,4,57,13,33,2,21,14,81,121,121,3,11,16,6,0,0,0,0,2,0,0,222,0,8,0,0,41,97,29,0.8,1,1,1,0,1,1,0.7,1,1,1,1,1,0,1,0,1,1,1,1,0
"20100110411908996",0,0,1,67687,1302,900098,11,4,61,16,37,27,24,71,58,124,908,4,8,43,34,0,0,0,2,21,4,0,563,56,137,61,16,128,312,29,0.8,1,0,1,1,1,1,0.6,1,1,1,0,1,1,1,0,1,0,1,1,0
"20100110453807850",0,0,1,44062,468,820990,11,4,54,13,35,14,19,26,58,107,201,5,8,21,8,0,0,0,8,4,2,0,255,0,9,16,0,54,100,34,0.6,1,0,1,0,1,0.666666666666667,0.8,0,1,1,1,0,1,1,1,1,1,1,1,0
"20100110472592492",0,0,1,62598,426,788077,11,5,52,12,34,40,19,9,58,111,150,4,8,20,6,1,1,2,13,15,8,0,213,0,8,0,0,52,124,29,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"20100110484589160",0,0,0,33383,474,883860,10,3,50,12,37,0,14,34,76,131,183,3,8,14,10,0,0,0,0,0,0,0,260,0,25,0,0,41,102,46,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100110522225750",0,1,0,53080,527,758142,11,4,61,13,34,12,41,45,65,103,190,5,9,47,9,0,0,0,6,4,2,0,282,0,11,0,0,91,100,43,0.4,1,1,0,0,0,1,0.5,1,1,1,1,0,1,1,0,0,0,1,1,0
"20100110531537424",0,0,1,43524,414,565843,11,4,54,12,33,11,20,10,60,100,158,5,11,32,6,0,0,0,4,5,2,0,254,0,7,0,0,37,86,30,1,1,1,1,1,1,1,0.9,1,1,1,1,0,1,1,1,1,1,1,1,1
"20100110555341692",0,0,1,48988,423,734855,11,4,55,13,35,10,24,12,56,105,174,5,8,20,8,0,0,0,6,2,2,0,263,0,8,0,0,51,75,26,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"20100110593116576",0,0,1,35725,456,468340,11,4,56,13,35,8,20,34,76,121,146,4,11,24,11,0,0,0,2,4,2,0,233,0,20,0,0,53,117,33,1,1,1,1,1,1,0.666666666666667,0.5,0,1,1,1,0,0,1,0,0,1,1,1,0
"20100111014855890",0,0,1,31533,450,1080269,11,4,53,12,35,2,12,29,56,117,195,4,6,12,16,0,0,0,0,0,2,0,233,0,55,0,0,49,89,24,0.8,1,0,1,1,1,1,0.7,1,1,1,1,1,1,0,1,0,0,1,1,1
"20100111065473908",0,0,1,39024,609,885632,11,4,51,12,37,30,18,21,75,130,285,4,8,29,8,0,0,0,9,11,10,0,322,0,14,0,0,63,158,52,0.6,0,1,0,1,1,0.666666666666667,0.8,0,1,1,1,1,1,1,1,1,0,1,0,1
"20100111072863550",1,0,1,33341,472,726992,11,6,47,13,33,12,11,26,61,119,200,3,6,19,14,0,0,0,2,3,7,0,237,0,49,0,0,37,100,49,0.6,0,1,0,1,1,0.666666666666667,0.4,0,1,1,1,0,0,1,0,1,0,1,0,0
"20100111111155972",1,0,1,18966,314,416166,11,4,47,12,32,2,9,9,56,100,109,4,6,12,6,0,0,0,0,0,2,0,169,0,5,0,0,38,73,29,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"20100111112073250",0,0,1,33093,881,1320586,11,6,56,15,41,76,21,27,74,154,456,5,6,48,13,3,3,6,14,32,15,3,379,0,42,10,7,70,337,36,0.4,0,0,0,1,1,0.666666666666667,0.6,0,1,1,0,0,1,0,0,1,1,1,1,1
"20100111131264296",0,0,1,44484,547,810077,11,4,55,12,35,8,26,24,75,122,227,4,11,36,13,0,0,0,2,0,6,0,298,0,8,0,0,79,132,30,0.8,1,0,1,1,1,1,0.7,1,1,1,1,1,0,1,1,1,1,0,1,0
"20100111134157064",0,0,1,39820,541,1151150,10,3,54,13,36,0,24,16,78,128,239,4,11,33,7,0,0,0,0,0,0,0,330,0,9,0,0,53,116,33,1,1,1,1,1,1,0.666666666666667,0.9,0,1,1,1,1,1,1,1,1,1,1,1,0
"20100111134429080",0,0,1,55699,556,6194930,11,4,54,13,33,33,12,40,79,126,230,5,8,14,8,0,0,0,17,6,10,0,354,0,15,10,0,53,94,30,0.8,1,0,1,1,1,1,0.5,1,1,1,1,0,0,1,1,1,0,0,1,0
"20100111144224450",0,0,1,21328,473,456708,11,4,51,12,32,30,12,29,60,100,210,4,8,13,6,0,0,2,10,12,6,0,263,0,13,0,0,59,109,29,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100111185347184",0,1,0,67544,503,920043,10,3,53,13,36,0,23,14,60,124,208,7,9,44,13,0,0,0,0,0,0,0,259,0,18,0,0,63,119,44,0.6,0,1,1,0,1,1,0.4,1,1,1,1,0,1,0,0,1,0,0,1,0
"20100111262209730",0,0,1,41462,432,686745,11,4,54,13,36,4,18,21,54,107,182,4,8,21,12,0,0,0,2,0,2,0,230,0,31,0,0,53,89,29,0.6,0,1,0,1,1,1,0.7,1,1,1,1,1,1,1,0,1,1,0,1,0
"20100111274378384",0,0,0,25521,393,393667,11,4,47,12,29,2,9,9,59,98,187,2,8,12,6,0,0,0,0,2,0,0,241,0,10,0,0,37,80,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100111275626830",0,0,1,37433,568,749821,10,3,52,12,30,0,18,27,74,117,296,4,6,17,8,0,0,0,0,0,0,0,333,0,32,0,0,59,117,27,0.8,1,1,0,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"20100111290365256",0,0,1,62717,534,882579,11,4,54,16,36,23,13,63,75,127,185,4,8,13,22,0,0,0,0,12,11,0,292,4,26,23,14,46,92,37,0.8,0,1,1,1,1,0.666666666666667,0.9,0,1,1,1,1,1,1,1,1,1,1,1,0
"20100111293440890",0,0,1,32794,449,539036,11,4,52,12,33,10,18,16,59,104,199,3,8,25,6,0,0,0,4,6,0,0,207,0,9,0,0,60,141,32,0.8,0,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"20100111315145150",0,0,1,73668,532,861491,11,4,60,13,43,2,24,22,60,120,240,7,17,32,7,0,0,0,0,0,2,0,294,0,16,0,0,50,139,33,1,1,1,1,1,1,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"20100111331202868",0,0,1,48813,447,795693,10,3,58,13,34,0,20,25,58,104,199,4,8,20,8,0,0,0,0,0,0,0,240,0,9,0,0,63,91,44,1,1,1,1,1,1,1,0.4,1,1,1,1,0,1,0,1,1,0,0,0,0
"20100111342055230",0,0,1,134649,1121,2150772,11,6,71,14,42,48,56,71,73,151,574,7,13,101,26,0,0,1,10,28,9,0,632,0,99,26,0,134,181,49,0.6,0,0,1,1,1,0,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0
"20100111354105336",0,0,1,38549,558,773397,11,4,59,13,33,4,30,26,89,126,199,3,10,47,23,0,0,0,0,0,4,0,346,0,18,0,0,46,120,28,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"20100111373695984",0,0,1,45161,724,1708575,11,4,62,14,40,3,28,30,73,137,338,4,6,87,17,0,0,0,3,0,0,0,296,0,30,0,34,95,234,35,0.4,0,0,1,0,1,0.666666666666667,0.2,0,1,1,0,0,0,0,0,1,0,0,1,0
"20100111374821010",0,1,1,48453,435,710587,11,4,56,12,33,5,18,33,57,99,174,5,11,23,9,0,0,0,5,0,0,0,242,0,24,0,0,44,88,37,0.6,1,1,0,0,1,1,0.6,1,1,1,1,1,1,1,0,1,0,0,1,0
"20100111383889904",1,1,1,113741,790,1347782,11,4,57,16,42,16,20,64,59,146,424,4,6,29,21,0,0,2,7,4,3,0,344,27,56,17,25,85,208,28,0,0,0,0,0,0,0.666666666666667,0.2,0,1,1,1,0,0,0,0,0,0,0,1,0
"20100111434701724",0,0,1,39566,472,1310914,11,4,52,13,37,6,15,31,74,130,176,5,6,19,9,0,0,0,0,4,2,0,250,0,14,0,0,45,118,45,0.2,0,0,1,0,0,1,0.1,1,1,1,0,0,0,0,0,0,0,0,1,0
"20100111460520910",1,1,1,37603,500,661896,11,5,52,12,37,4,15,13,78,126,225,4,11,16,7,0,1,1,2,0,0,0,274,0,34,0,0,49,116,27,1,1,1,1,1,1,0.666666666666667,0.8,0,1,1,1,1,1,1,0,1,1,1,1,0
"20100111474022764",0,0,1,62121,534,1444337,11,4,52,13,36,4,20,15,72,127,239,4,8,36,8,0,0,0,0,2,2,0,292,0,10,0,0,76,129,27,0.2,0,0,1,0,0,0.666666666666667,0.5,0,1,1,1,0,1,0,1,0,0,1,1,0
"20100111500632376",0,0,1,34392,534,614901,11,4,55,13,37,4,21,19,58,105,282,5,11,21,7,0,0,0,0,2,2,0,298,0,13,0,0,52,134,37,0.8,1,1,0,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"20100111520459320",0,0,1,41413,498,692375,11,4,61,13,36,3,29,32,77,125,169,4,17,30,11,0,0,0,3,0,0,0,297,0,32,0,0,39,83,47,1,1,1,1,1,1,1,0.8,1,1,1,1,0,1,1,1,1,1,0,1,1
"20100111522448010",0,0,1,124939,1784,1574732,11,6,64,16,39,34,72,145,63,145,1042,10,18,200,54,2,2,2,15,4,6,3,1052,37,115,37,28,235,230,50,0,0,0,0,0,0,0.666666666666667,0.1,0,1,1,1,0,0,0,0,0,0,0,0,0
"20100111522598640",0,0,1,60574,622,851338,11,6,61,12,40,13,25,17,77,144,269,4,10,52,10,0,0,1,5,5,2,0,325,0,21,0,0,92,135,49,0.8,0,1,1,1,1,0.666666666666667,0.9,0,1,1,1,1,0,1,1,1,1,1,1,1
"20100112052121604",1,0,0,40548,370,579281,11,4,53,12,31,6,16,14,69,118,104,4,8,24,6,0,0,0,2,2,2,0,206,0,8,0,0,40,81,35,0.8,1,0,1,1,1,1,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1
